year,subject,school_code,school_name,group_code,school_type,city,major_name,direction,plan_count,tuition,joint_program,partner_school,remarks
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,计算机网络技术,计算机|财经|学前教育|建筑|机械|旅游,48,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,工业机器人技术,计算机|财经|学前教育|建筑|机械|旅游,48,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,移动应用开发,计算机|财经|学前教育|建筑|机械|旅游,48,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,影视编导,计算机|财经|学前教育|建筑|机械|旅游,55,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,市场营销,计算机|财经|学前教育|建筑|机械|旅游,55,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,室内艺术设计,计算机|财经|学前教育|建筑|机械|旅游,55,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,工程造价,计算机|财经|学前教育|建筑|机械|旅游,30,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,智能网联汽车技术,计算机|财经|学前教育|建筑|机械|旅游,50,12000,否,,(办学地点：遗爱湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,新能源汽车技术,计算机|财经|学前教育|建筑|机械|旅游,55,11000,否,,(办学地点：遗爱湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,汽车检测与维修技术,计算机|财经|学前教育|建筑|机械|旅游,45,11000,否,,(办学地点：遗爱湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,电子商务,计算机|财经|学前教育|建筑|机械|旅游,49,11000,否,,(办学地点：遗爱湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,数字媒体艺术设计,计算机|财经|学前教育|建筑|机械|旅游,55,11000,否,,(办学地点：遗爱湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,动漫设计,计算机|财经|学前教育|建筑|机械|旅游,50,11000,否,,(办学地点：遗爱湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,无人机应用技术,计算机|财经|学前教育|建筑|机械|旅游,50,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,健康管理,计算机|财经|学前教育|建筑|机械|旅游,55,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,现代物流管理,计算机|财经|学前教育|建筑|机械|旅游,55,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,应急救援技术,计算机|财经|学前教育|建筑|机械|旅游,48,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,健康大数据管理与服务,计算机|财经|学前教育|建筑|机械|旅游,55,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,智慧健康养老服务与管理,计算机|财经|学前教育|建筑|机械|旅游,48,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,旅游管理,计算机|财经|学前教育|建筑|机械|旅游,45,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,空中乘务,计算机|财经|学前教育|建筑|机械|旅游,40,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,机电一体化技术,计算机|财经|学前教育|建筑|机械|旅游,55,9350,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,建筑工程技术,计算机|财经|学前教育|建筑|机械|旅游,35,9350,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,医学检验技术,计算机|财经|学前教育|建筑|机械|旅游,55,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,智能医疗装备技术,计算机|财经|学前教育|建筑|机械|旅游,50,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,医疗器械维护与管理,计算机|财经|学前教育|建筑|机械|旅游,57,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,飞机机电设备维修,计算机|财经|学前教育|建筑|机械|旅游,35,15000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,人工智能技术应用,计算机|财经|学前教育|建筑|机械|旅游,55,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,大数据技术,计算机|财经|学前教育|建筑|机械|旅游,55,11000,否,,(办学地点：何家湖校区)
2026,历史,C606,黄冈科技职业学院,C60601,民办,黄冈,财富管理,计算机|财经|学前教育|建筑|机械|旅游,40,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,智能控制技术,计算机|财经|学前教育|建筑|机械|旅游,105,12000,否,,(办学地点：遗爱湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,新能源材料应用技术,计算机|电力|财经|学前教育|建筑|机械|旅游,63,12000,否,,(办学地点：遗爱湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,会计信息管理,计算机|财经|学前教育|建筑|机械|旅游,80,9350,否,,(办学地点：遗爱湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,学前教育,计算机|财经|学前教育|建筑|机械|旅游,25,12000,否,,(师范类；办学地点：遗爱湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,融媒体技术与运营,计算机|财经|学前教育|建筑|机械|旅游,73,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,计算机应用技术,计算机|财经|学前教育|建筑|机械|旅游,85,12000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,计算机网络技术,计算机|财经|学前教育|建筑|机械|旅游,70,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,工业机器人技术,计算机|财经|学前教育|建筑|机械|旅游,85,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,移动应用开发,计算机|财经|学前教育|建筑|机械|旅游,75,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,影视编导,计算机|财经|学前教育|建筑|机械|旅游,80,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,市场营销,计算机|财经|学前教育|建筑|机械|旅游,70,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,室内艺术设计,计算机|财经|学前教育|建筑|机械|旅游,85,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,工程造价,计算机|财经|学前教育|建筑|机械|旅游,40,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,智能网联汽车技术,计算机|财经|学前教育|建筑|机械|旅游,73,12000,否,,(办学地点：遗爱湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,新能源汽车技术,计算机|财经|学前教育|建筑|机械|旅游,90,11000,否,,(办学地点：遗爱湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,汽车检测与维修技术,计算机|财经|学前教育|建筑|机械|旅游,50,11000,否,,(办学地点：遗爱湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,电子商务,计算机|财经|学前教育|建筑|机械|旅游,73,11000,否,,(办学地点：遗爱湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,数字媒体艺术设计,计算机|财经|学前教育|建筑|机械|旅游,80,11000,否,,(办学地点：遗爱湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,动漫设计,计算机|财经|学前教育|建筑|机械|旅游,80,11000,否,,(办学地点：遗爱湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,无人机应用技术,计算机|财经|学前教育|建筑|机械|旅游,80,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,健康管理,计算机|财经|学前教育|建筑|机械|旅游,73,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,现代物流管理,计算机|财经|学前教育|建筑|机械|旅游,80,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,应急救援技术,计算机|财经|学前教育|建筑|机械|旅游,70,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,健康大数据管理与服务,计算机|财经|学前教育|建筑|机械|旅游,70,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,智慧健康养老服务与管理,计算机|财经|学前教育|建筑|机械|旅游,85,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,旅游管理,计算机|财经|学前教育|建筑|机械|旅游,60,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,空中乘务,计算机|财经|学前教育|建筑|机械|旅游,70,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,机电一体化技术,计算机|财经|学前教育|建筑|机械|旅游,100,9350,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,建筑工程技术,计算机|财经|学前教育|建筑|机械|旅游,40,9350,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,医学检验技术,计算机|财经|学前教育|建筑|机械|旅游,80,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,智能医疗装备技术,计算机|财经|学前教育|建筑|机械|旅游,73,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,医疗器械维护与管理,计算机|财经|学前教育|建筑|机械|旅游,75,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,飞机机电设备维修,计算机|财经|学前教育|建筑|机械|旅游,57,15000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,人工智能技术应用,计算机|财经|学前教育|建筑|机械|旅游,100,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,大数据技术,计算机|财经|学前教育|建筑|机械|旅游,85,11000,否,,(办学地点：何家湖校区)
2026,物理,C606,黄冈科技职业学院,C60602,民办,黄冈,财富管理,计算机|财经|学前教育|建筑|机械|旅游,50,11000,否,,(办学地点：何家湖校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,低空智联网技术,计算机|护理|铁路|财经|建筑|机械|旅游,8,12000,否,,(低空通信与导航技术方向；大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,低空智联网技术,计算机|护理|铁路|财经|建筑|机械|旅游,29,12000,否,,(低空安全与运维管理方向；大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,低空智联网技术,计算机|护理|铁路|财经|建筑|机械|旅游,9,12000,否,,(无人机系统集成与运维方向；大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,机电一体化技术,计算机|护理|铁路|财经|建筑|机械|旅游,32,9680,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,无人机测绘技术,计算机|护理|铁路|财经|建筑|机械|旅游,30,11000,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,无人机测绘技术,计算机|护理|铁路|财经|建筑|机械|旅游,30,11000,否,,(操控与装调方向；办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,工业机器人技术,计算机|护理|铁路|财经|建筑|机械|旅游,20,9680,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,软件技术,计算机|护理|铁路|财经|建筑|机械|旅游,10,9680,否,,(鸿蒙应用开发方向；大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,软件技术,计算机|护理|铁路|财经|建筑|机械|旅游,10,9680,否,,(AI应用开发方向；大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,新能源汽车技术,计算机|护理|铁路|财经|建筑|机械|旅游,15,10000,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,应用电子技术,计算机|护理|铁路|财经|建筑|机械|旅游,15,8800,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,智能建造技术,计算机|护理|铁路|财经|建筑|机械|旅游,5,12000,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,建筑设计,计算机|护理|铁路|财经|建筑|机械|旅游,21,9680,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,工程造价,计算机|护理|铁路|财经|建筑|机械|旅游,26,10000,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,电子商务,计算机|护理|铁路|财经|建筑|机械|旅游,36,9900,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,网络营销与直播电商,计算机|护理|铁路|财经|建筑|机械|旅游,60,8800,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,市场营销,计算机|护理|铁路|财经|建筑|机械|旅游,12,8800,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,跨境电子商务,计算机|护理|铁路|财经|建筑|机械|旅游,16,8800,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,商务英语,计算机|护理|铁路|财经|建筑|机械|旅游,8,12000,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,旅游管理,计算机|护理|铁路|财经|建筑|机械|旅游,11,8800,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,西式烹饪工艺,计算机|护理|铁路|财经|建筑|机械|旅游,35,8800,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,大数据与会计,计算机|护理|铁路|财经|建筑|机械|旅游,29,9680,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,空中乘务,计算机|护理|铁路|财经|建筑|机械|旅游,25,15000,否,,(男生身高175cm-185cm，女生身高163cm-173cm，身心健康，五官端正，身材匀称，身体裸露部位无明显疤痕；办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,机场运行服务与管理,计算机|护理|铁路|财经|建筑|机械|旅游,16,12000,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,高速铁路客运服务,计算机|护理|铁路|财经|建筑|机械|旅游,15,12000,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,婴幼儿托育服务与管理,计算机|护理|铁路|财经|建筑|机械|旅游,10,12000,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,护理,计算机|护理|铁路|财经|建筑|机械|旅游,23,9680,否,,(考虑就业因素，建议男生身高165cm以上，女生身高158cm以上考生报考；大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,视觉传达设计,计算机|护理|铁路|财经|建筑|机械|旅游,12,12800,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,艺术设计,计算机|护理|铁路|财经|建筑|机械|旅游,7,12800,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,游戏艺术设计,计算机|护理|铁路|财经|建筑|机械|旅游,12,12800,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,服装与服饰设计,计算机|护理|铁路|财经|建筑|机械|旅游,15,12800,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,播音与主持,计算机|护理|铁路|财经|建筑|机械|旅游,6,14800,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,新闻采编与制作,计算机|护理|铁路|财经|建筑|机械|旅游,4,14800,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,音乐表演,计算机|护理|铁路|财经|建筑|机械|旅游,1,14800,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,数字媒体技术,计算机|护理|铁路|财经|建筑|机械|旅游,47,12000,否,,(大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60701,民办,武汉,计算机网络技术,计算机|护理|铁路|财经|建筑|机械|旅游,64,9680,否,,(大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60702,民办,武汉,物联网应用技术,计算机|财经,40,12000,否,,(大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60702,民办,武汉,人工智能技术应用,计算机|财经,20,9680,否,,(大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60702,民办,武汉,人工智能技术应用,计算机|财经,50,9680,否,,(具身机器人方向；大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60702,民办,武汉,工业互联网技术,计算机|财经,30,10000,否,,(大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60702,民办,武汉,信息安全技术应用,计算机|财经,55,12000,否,,(大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60702,民办,武汉,智能控制技术,计算机|财经,40,9680,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60702,民办,武汉,增材制造技术,计算机|财经|机械,50,10000,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60702,民办,武汉,智能网联汽车技术,计算机|财经,25,10000,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60702,民办,武汉,现代物流管理,计算机|财经,90,9000,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60702,民办,武汉,国际商务,计算机|财经,40,8800,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60703,民办,武汉,大数据技术,计算机|财经|旅游,45,12000,否,,(大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60703,民办,武汉,酒店管理与数字化运营,计算机|财经|旅游,85,12000,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60703,民办,武汉,大数据与财务管理,计算机|财经|旅游,45,8800,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60703,民办,武汉,医学美容技术,计算机|财经|旅游,53,12000,否,,(大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60703,民办,武汉,健康管理,计算机|财经|旅游,25,12000,否,,(大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60703,民办,武汉,食品营养与健康,计算机|财经|旅游,31,12000,否,,(大一在红安教学改革基地就读，大二起就读武汉校区)
2026,历史,C607,武汉商贸职业学院,C60703,民办,武汉,人物形象设计,计算机|财经|旅游,27,10000,否,,(办学地点：武汉校区)
2026,历史,C607,武汉商贸职业学院,C60704,民办,武汉,软件技术,计算机,20,9680,是,文华学院,(专本联合培养计划；3+2专本联读；与文华学院联合培养；办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,低空智联网技术,计算机|护理|铁路|财经|建筑|机械|旅游,19,12000,否,,(低空通信与导航技术方向；大一在红安教学改革基地就读，大二起就读武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,低空智联网技术,计算机|护理|铁路|财经|建筑|机械|旅游,18,12000,否,,(低空安全与运维管理方向；大一在红安教学改革基地就读，大二起就读武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,低空智联网技术,计算机|护理|铁路|财经|建筑|机械|旅游,18,12000,否,,(无人机系统集成与运维方向；大一在红安教学改革基地就读，大二起就读武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,机电一体化技术,计算机|护理|铁路|财经|建筑|机械|旅游,185,9680,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,无人机测绘技术,计算机|护理|铁路|财经|建筑|机械|旅游,38,11000,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,无人机测绘技术,计算机|护理|铁路|财经|建筑|机械|旅游,38,11000,否,,(操控与装调方向；办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,工业机器人技术,计算机|护理|铁路|财经|建筑|机械|旅游,53,9680,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,软件技术,计算机|护理|铁路|财经|建筑|机械|旅游,24,9680,否,,(鸿蒙应用开发方向；大一在红安教学改革基地就读，大二起就读武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,软件技术,计算机|护理|铁路|财经|建筑|机械|旅游,24,9680,否,,(AI应用开发方向；大一在红安教学改革基地就读，大二起就读武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,新能源汽车技术,计算机|护理|铁路|财经|建筑|机械|旅游,45,10000,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,应用电子技术,计算机|护理|铁路|财经|建筑|机械|旅游,38,8800,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,智能建造技术,计算机|护理|铁路|财经|建筑|机械|旅游,15,12000,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,建筑设计,计算机|护理|铁路|财经|建筑|机械|旅游,29,9680,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,工程造价,计算机|护理|铁路|财经|建筑|机械|旅游,32,10000,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,电子商务,计算机|护理|铁路|财经|建筑|机械|旅游,50,9900,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,网络营销与直播电商,计算机|护理|铁路|财经|建筑|机械|旅游,11,8800,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,市场营销,计算机|护理|铁路|财经|建筑|机械|旅游,16,8800,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,跨境电子商务,计算机|护理|铁路|财经|建筑|机械|旅游,28,8800,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,商务英语,计算机|护理|铁路|财经|建筑|机械|旅游,13,12000,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,旅游管理,计算机|护理|铁路|财经|建筑|机械|旅游,11,8800,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,西式烹饪工艺,计算机|护理|铁路|财经|建筑|机械|旅游,26,8800,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,大数据与会计,计算机|护理|铁路|财经|建筑|机械|旅游,45,9680,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,空中乘务,计算机|护理|铁路|财经|建筑|机械|旅游,16,15000,否,,(男生身高175cm-185cm，女生身高163cm-173cm，身心健康，五官端正，身材匀称，身体裸露部位无明显疤痕；办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,机场运行服务与管理,计算机|护理|铁路|财经|建筑|机械|旅游,12,12000,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,高速铁路客运服务,计算机|护理|铁路|财经|建筑|机械|旅游,13,12000,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,婴幼儿托育服务与管理,计算机|护理|铁路|财经|建筑|机械|旅游,12,12000,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,护理,计算机|护理|铁路|财经|建筑|机械|旅游,45,9680,否,,(考虑就业因素，建议男生身高165cm以上，女生身高158cm以上考生报考；大一在红安教学改革基地就读，大二起就读武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,视觉传达设计,计算机|护理|铁路|财经|建筑|机械|旅游,25,12800,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,艺术设计,计算机|护理|铁路|财经|建筑|机械|旅游,13,12800,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,游戏艺术设计,计算机|护理|铁路|财经|建筑|机械|旅游,20,12800,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,服装与服饰设计,计算机|护理|铁路|财经|建筑|机械|旅游,19,12800,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,播音与主持,计算机|护理|铁路|财经|建筑|机械|旅游,6,14800,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,新闻采编与制作,计算机|护理|铁路|财经|建筑|机械|旅游,6,14800,否,,(办学地点：武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,数字媒体技术,计算机|护理|铁路|财经|建筑|机械|旅游,20,12000,否,,(大一在红安教学改革基地就读，大二起就读武汉校区)
2026,物理,C607,武汉商贸职业学院,C60705,民办,武汉,计算机网络技术,计算机|护理|铁路|财经|建筑|机械|旅游,30,9680,否,,(大一在红安教学改革基地就读，大二起就读武汉校区)
2026,物理,C607,武汉商贸职业学院,C60706,民办,武汉,物联网应用技术,计算机|财经,60,12000,否,,(大一在红安教学改革基地就读，大二起就读武汉校区)
2026,物理,C607,武汉商贸职业学院,C60706,民办,武汉,人工智能技术应用,计算机|财经,45,9680,否,,(大一在红安教学改革基地就读，大二起就读武汉校区)
2026,物理,C607,武汉商贸职业学院,C60706,民办,武汉,人工智能技术应用,计算机|财经,42,9680,否,,(具身机器人方向；大一在红安教学改革基地就读，大二起就读武汉校区)
2026,物理,C607,武汉商贸职业学院,C60706,民办,武汉,工业互联网技术,计算机|财经,43,10000,否,,(大一在红安教学改革基地就读，大二起就读武汉校区)
